CustomerKey,TotalSpent,SpendingSegment
19324,4549.9665,Medium Spender
19419,4549.9665,Medium Spender
19442,4549.9665,Medium Spender
21540,4549.9665,Medium Spender
15288,4537.6446,Medium Spender
15289,4537.6446,Medium Spender
15427,4537.6446,Medium Spender
14738,4510.7346,Medium Spender
14747,4510.7346,Medium Spender
15255,4510.7346,Medium Spender
15466,4510.7346,Medium Spender
15502,4510.7346,Medium Spender
19875,4509.8592,Medium Spender
14894,4506.6972,Medium Spender
14895,4506.6972,Medium Spender
15005,4506.6972,Medium Spender
15432,4506.6972,Medium Spender
15529,4506.6972,Medium Spender
15547,4506.6972,Medium Spender
27808,4494.721,Medium Spender
28111,4489.721,Medium Spender
20677,4489.47,Medium Spender
20026,4487.59,Medium Spender
21920,4473.51,Medium Spender
20640,4473.105,Medium Spender
11784,4472.5008,Medium Spender
20190,4463.0928,Medium Spender
15472,4453.4646,Medium Spender
19446,4453.4646,Medium Spender
14338,4453.45,Medium Spender
24034,4449.55,Medium Spender
27167,4449.55,Medium Spender
11719,4442.1806,Medium Spender
24193,4441.8192,Medium Spender
17915,4437.7096,Medium Spender
16375,4433.105,Medium Spender
16770,4433.105,Medium Spender
18205,4433.105,Medium Spender
18209,4433.105,Medium Spender
18217,4433.105,Medium Spender
18272,4433.105,Medium Spender
18488,4433.105,Medium Spender
20210,4433.105,Medium Spender
22808,4433.105,Medium Spender
23776,4433.105,Medium Spender
24865,4433.105,Medium Spender
25481,4433.105,Medium Spender
16490,4430.4134,Medium Spender
16670,4430.4134,Medium Spender
16741,4430.4134,Medium Spender
18483,4430.4134,Medium Spender
18491,4430.4134,Medium Spender
20170,4430.4134,Medium Spender
20496,4430.4134,Medium Spender
20527,4430.4134,Medium Spender
23234,4430.4134,Medium Spender
24091,4430.4134,Medium Spender
26206,4430.4134,Medium Spender
15525,4429.6146,Medium Spender
16232,4428.325,Medium Spender
16761,4428.325,Medium Spender
20204,4428.325,Medium Spender
20376,4428.325,Medium Spender
22648,4428.325,Medium Spender
22822,4428.325,Medium Spender
23759,4428.325,Medium Spender
25796,4428.325,Medium Spender
28876,4428.325,Medium Spender
20826,4421.9748,Medium Spender
18246,4417.065,Medium Spender
18482,4417.065,Medium Spender
18490,4410.825,Medium Spender
20042,4410.825,Medium Spender
22828,4410.825,Medium Spender
17442,4406.9124,Medium Spender
24213,4400.516,Medium Spender
17309,4399.085,Medium Spender
17315,4399.085,Medium Spender
18238,4399.085,Medium Spender
20337,4399.085,Medium Spender
20642,4399.085,Medium Spender
23635,4399.085,Medium Spender
25798,4399.085,Medium Spender
29064,4397.9425,Medium Spender
20175,4397.7496,Medium Spender
21583,4397.7496,Medium Spender
16727,4394.925,Medium Spender
17286,4394.925,Medium Spender
17310,4394.925,Medium Spender
17354,4394.925,Medium Spender
18212,4394.925,Medium Spender
18284,4394.925,Medium Spender
18302,4394.925,Medium Spender
18695,4394.925,Medium Spender
20049,4394.925,Medium Spender
20164,4394.925,Medium Spender
20172,4394.925,Medium Spender
20183,4394.925,Medium Spender
20302,4394.925,Medium Spender
23607,4394.925,Medium Spender
25775,4394.925,Medium Spender
26205,4394.925,Medium Spender
24026,4387.63,Medium Spender
20399,4384.1268,Medium Spender
20401,4384.1268,Medium Spender
21422,4384.1268,Medium Spender
16969,4382.8392,Medium Spender
17171,4382.8392,Medium Spender
18068,4382.8392,Medium Spender
18122,4382.8392,Medium Spender
18378,4382.8392,Medium Spender
20581,4382.8392,Medium Spender
18239,4381.105,Medium Spender
18303,4381.105,Medium Spender
16732,4379.025,Medium Spender
18493,4379.025,Medium Spender
21355,4373.55,Medium Spender
19113,4368.1668,Medium Spender
20009,4368.1668,Medium Spender
20145,4368.1668,Medium Spender
20205,4368.1668,Medium Spender
20750,4368.1668,Medium Spender
22137,4368.1668,Medium Spender
27694,4368.1668,Medium Spender
20646,4367.59,Medium Spender
28522,4367.59,Medium Spender
21144,4365.51,Medium Spender
22245,4365.51,Medium Spender
29462,4362.221,Medium Spender
27590,4353.51,Medium Spender
25446,4351.87,Medium Spender
28563,4347.63,Medium Spender
20372,4341.8192,Medium Spender
21932,4341.47,Medium Spender
28110,4341.4,Medium Spender
14155,4338.1964,Medium Spender
16987,4338.1964,Medium Spender
17412,4338.1964,Medium Spender
17543,4338.1964,Medium Spender
18231,4338.1964,Medium Spender
18236,4338.1964,Medium Spender
18420,4338.1964,Medium Spender
20573,4338.1964,Medium Spender
16931,4333.55,Medium Spender
19986,4333.55,Medium Spender
21315,4333.55,Medium Spender
22653,4329.55,Medium Spender
17730,4322.0148,Medium Spender
23958,4321.8348,Medium Spender
25726,4321.8348,Medium Spender
21274,4311.67,Medium Spender
19406,4309.59,Medium Spender
19993,4305.8592,Medium Spender
19829,4305.51,Medium Spender
20394,4305.51,Medium Spender
21699,4301.9748,Medium Spender
25585,4293.59,Medium Spender
25572,4284.1268,Medium Spender
27760,4284.1268,Medium Spender
27713,4282.0148,Medium Spender
11740,4279.3927,Medium Spender
21275,4277.03,Medium Spender
17363,4274.7192,Medium Spender
17439,4274.7192,Medium Spender
25531,4273.63,Medium Spender
12147,4271.9638,Medium Spender
23225,4268.2068,Medium Spender
23986,4268.2068,Medium Spender
25250,4268.2068,Medium Spender
25249,4268.1268,Medium Spender
16067,4258.8,Medium Spender
20111,4253.55,Medium Spender
21590,4253.55,Medium Spender
25603,4253.55,Medium Spender
27143,4253.55,Medium Spender
28741,4253.55,Medium Spender
12256,4252.8192,Medium Spender
16915,4252.8192,Medium Spender
17622,4252.8192,Medium Spender
18395,4252.8192,Medium Spender
17728,4251.91,Medium Spender
19170,4251.91,Medium Spender
20291,4251.91,Medium Spender
20484,4251.91,Medium Spender
25467,4251.91,Medium Spender
19396,4248.1668,Medium Spender
19529,4248.1668,Medium Spender
21695,4248.1668,Medium Spender
25584,4248.1668,Medium Spender
25598,4242.75,Medium Spender
13231,4240.4351,Medium Spender
21704,4235.95,Medium Spender
25525,4234.4862,Medium Spender
19874,4232.1668,Medium Spender
16116,4230.7592,Medium Spender
16892,4230.7592,Medium Spender
16907,4230.7592,Medium Spender
17001,4230.7592,Medium Spender
17542,4230.7592,Medium Spender
17545,4230.7592,Medium Spender
18429,4230.7592,Medium Spender
18460,4230.7592,Medium Spender
18613,4230.7592,Medium Spender
19705,4230.7592,Medium Spender
11591,4230.0764,Medium Spender
11724,4227.7846,Medium Spender
19704,4221.47,Medium Spender
24100,4217.59,Medium Spender
19683,4217.3204,Medium Spender
20674,4217.3204,Medium Spender
23841,4215.5046,Medium Spender
12080,4212.8392,Medium Spender
13434,4212.8392,Medium Spender
13679,4212.8392,Medium Spender
16629,4212.8392,Medium Spender
17417,4212.8392,Medium Spender
18406,4212.8392,Medium Spender
13846,4212.8192,Medium Spender
14599,4212.8192,Medium Spender
15999,4212.8192,Medium Spender
21827,4212.8192,Medium Spender
22656,4212.2068,Medium Spender
11036,4210.1276,Medium Spender
13678,4210.1276,Medium Spender
13916,4210.1276,Medium Spender
16850,4210.1276,Medium Spender
17267,4210.1276,Medium Spender
17398,4210.1276,Medium Spender
17474,4210.1276,Medium Spender
18829,4210.1276,Medium Spender
20553,4210.1276,Medium Spender
21505,4210.1276,Medium Spender
22810,4210.1276,Medium Spender
26388,4210.1276,Medium Spender
11316,4208.1764,Medium Spender
13743,4208.1764,Medium Spender
13772,4208.1764,Medium Spender
18512,4208.1764,Medium Spender
12914,4202.7792,Medium Spender
18876,4202.7792,Medium Spender
19768,4197.3604,Medium Spender
18549,4192.2468,Medium Spender
23747,4189.03,Medium Spender
18513,4186.7992,Medium Spender
11020,4186.1164,Medium Spender
13428,4186.1164,Medium Spender
14572,4186.1164,Medium Spender
14585,4186.1164,Medium Spender
16819,4186.1164,Medium Spender
17008,4186.1164,Medium Spender
17524,4186.1164,Medium Spender
18353,4186.1164,Medium Spender
18894,4186.1164,Medium Spender
11661,4185.7827,Medium Spender
20005,4185.51,Medium Spender
11593,4182.7992,Medium Spender
12781,4182.7992,Medium Spender
13548,4182.7992,Medium Spender
16639,4182.7992,Medium Spender
17726,4182.7436,Medium Spender
20191,4182.7436,Medium Spender
28842,4178.3285,Medium Spender
13370,4168.1964,Medium Spender
13820,4168.1964,Medium Spender
13987,4168.1964,Medium Spender
16007,4168.1964,Medium Spender
16095,4168.1964,Medium Spender
17007,4168.1964,Medium Spender
17401,4168.1964,Medium Spender
17470,4168.1964,Medium Spender
18480,4168.1964,Medium Spender
18595,4168.1964,Medium Spender
19746,4168.1964,Medium Spender
12211,4168.1764,Medium Spender
16661,4168.1764,Medium Spender
18827,4168.1764,Medium Spender
25786,4168.1764,Medium Spender
11053,4165.4848,Medium Spender
11162,4165.4848,Medium Spender
13538,4165.4848,Medium Spender
13545,4165.4848,Medium Spender
13853,4165.4848,Medium Spender
14776,4165.4848,Medium Spender
16146,4165.4848,Medium Spender
18433,4165.4848,Medium Spender
18497,4165.4848,Medium Spender
21542,4165.4848,Medium Spender
12902,4162.8192,Medium Spender
22824,4158.1364,Medium Spender
16657,4156.5792,Medium Spender
18418,4156.5792,Medium Spender
13666,4151.9992,Medium Spender
14720,4151.9992,Medium Spender
16101,4151.9992,Medium Spender
16145,4151.9992,Medium Spender
16631,4151.9992,Medium Spender
16868,4151.9992,Medium Spender
16979,4151.9992,Medium Spender
17403,4151.9992,Medium Spender
18586,4151.9992,Medium Spender
18882,4151.9992,Medium Spender
21828,4151.9992,Medium Spender
20686,4151.95,Medium Spender
28686,4149.434,Medium Spender
11022,4147.4192,Medium Spender
11160,4147.4192,Medium Spender
16620,4142.1564,Medium Spender
16755,4142.1564,Medium Spender
16871,4142.1564,Medium Spender
16967,4142.1564,Medium Spender
11064,4138.1564,Medium Spender
12255,4138.1564,Medium Spender
17402,4138.1564,Medium Spender
21437,4131.91,Medium Spender
27946,4128.2068,Medium Spender
20645,4126.8236,Medium Spender
13144,4112.8362,Medium Spender
14705,4111.9364,Medium Spender
11592,4107.3564,Medium Spender
16779,4107.3564,Medium Spender
17136,4107.3564,Medium Spender
17415,4107.3564,Medium Spender
18394,4107.3564,Medium Spender
18610,4107.3564,Medium Spender
17423,4102.7764,Medium Spender
19657,4056.15,Medium Spender
11833,4042.39,Medium Spender
15943,4017.2571,Medium Spender
28313,4009.7742,Medium Spender
24608,4001.75,Medium Spender
24609,4001.75,Medium Spender
24614,4001.75,Medium Spender
24902,4001.75,Medium Spender
24912,4001.75,Medium Spender
24918,4001.75,Medium Spender
25033,4001.75,Medium Spender
25036,4001.75,Medium Spender
25057,4001.75,Medium Spender
25138,4001.75,Medium Spender
25222,4001.75,Medium Spender
25228,4001.75,Medium Spender
25240,4001.75,Medium Spender
25242,4001.75,Medium Spender
29433,4000.6848,Medium Spender
26948,3947.8086,Medium Spender
11869,3941.4972,Medium Spender
27879,3935.9826,Medium Spender
13920,3918.2904,Medium Spender
25716,3907.7646,Medium Spender
27471,3907.7646,Medium Spender
25389,3907.4526,Medium Spender
11802,3907.08,Medium Spender
25917,3893.7219,Medium Spender
19504,3893.1972,Medium Spender
28665,3890.8086,Medium Spender
28102,3889.6845,Medium Spender
11922,3889.2504,Medium Spender
23699,3886.7712,Medium Spender
25390,3886.7712,Medium Spender
15901,3879.2346,Medium Spender
15562,3867.2046,Medium Spender
25539,3858.3852,Medium Spender
13941,3853.9424,Medium Spender
15554,3852.2046,Medium Spender
15953,3852.2046,Medium Spender
15570,3849.1446,Medium Spender
25888,3848.43,Medium Spender
28662,3848.43,Medium Spender
25918,3846.2046,Medium Spender
26757,3846.2046,Medium Spender
27359,3846.2046,Medium Spender
26940,3842.6919,Medium Spender
25574,3840.6171,Medium Spender
25619,3840.6171,Medium Spender
25715,3822.2346,Medium Spender
25944,3822.2346,Medium Spender
25711,3818.1972,Medium Spender
25717,3818.1972,Medium Spender
25718,3818.1972,Medium Spender
25922,3818.1972,Medium Spender
26657,3818.1972,Medium Spender
26748,3818.1972,Medium Spender
27014,3818.1972,Medium Spender
27352,3818.1972,Medium Spender
27406,3818.1972,Medium Spender
26884,3814.6845,Medium Spender
19224,3809.7693,Medium Spender
25879,3803.46,Medium Spender
17374,3796.8744,Medium Spender
25936,3795.0624,Medium Spender
25945,3771.2046,Medium Spender
26774,3771.2046,Medium Spender
27469,3771.2046,Medium Spender
27499,3771.2046,Medium Spender
25919,3769.1298,Medium Spender
17050,3762.2648,Medium Spender
23799,3755.4,Medium Spender
25381,3755.4,Medium Spender
27877,3755.4,Medium Spender
27490,3744.2346,Medium Spender
25383,3743.4,Medium Spender
25639,3743.4,Medium Spender
26767,3743.1972,Medium Spender
14643,3738.574,Medium Spender
25085,3728.43,Medium Spender
25413,3728.43,Medium Spender
25538,3728.43,Medium Spender
25614,3728.43,Medium Spender
25866,3728.43,Medium Spender
25970,3728.43,Medium Spender
27119,3728.43,Medium Spender
27154,3728.43,Medium Spender
11677,3726.535,Medium Spender
15172,3718.92,Medium Spender
22519,3696.24,Medium Spender
13318,3696.0744,Medium Spender
13758,3673.6,Medium Spender
14613,3643.0336,Medium Spender
14649,3643.0336,Medium Spender
14745,3643.0336,Medium Spender
17045,3643.0336,Medium Spender
17257,3643.0336,Medium Spender
17332,3643.0336,Medium Spender
14138,3634.454,Medium Spender
15283,3634.454,Medium Spender
14387,3619.3428,Medium Spender
14590,3619.3428,Medium Spender
16210,3614.45,Medium Spender
11868,3603.4262,Medium Spender
13096,3598.7808,Medium Spender
14911,3591.84,Medium Spender
22971,3578.27,Medium Spender
22975,3578.27,Medium Spender
23566,3578.27,Medium Spender
23806,3578.27,Medium Spender
24491,3578.27,Medium Spender
24493,3578.27,Medium Spender
24501,3578.27,Medium Spender
24646,3578.27,Medium Spender
27672,3578.27,Medium Spender
27752,3578.27,Medium Spender
28013,3578.27,Medium Spender
28036,3578.27,Medium Spender
28051,3578.27,Medium Spender
28092,3578.27,Medium Spender
28129,3578.27,Medium Spender
28130,3578.27,Medium Spender
28161,3578.27,Medium Spender
28165,3578.27,Medium Spender
28169,3578.27,Medium Spender
28173,3578.27,Medium Spender
28176,3578.27,Medium Spender
28177,3578.27,Medium Spender
28178,3578.27,Medium Spender
28197,3578.27,Medium Spender
28198,3578.27,Medium Spender
28354,3578.27,Medium Spender
28363,3578.27,Medium Spender
28574,3578.27,Medium Spender
28620,3578.27,Medium Spender
28624,3578.27,Medium Spender
28626,3578.27,Medium Spender
28630,3578.27,Medium Spender
28646,3578.27,Medium Spender
28647,3578.27,Medium Spender
28652,3578.27,Medium Spender
28656,3578.27,Medium Spender
28778,3578.27,Medium Spender
29140,3578.27,Medium Spender
29141,3578.27,Medium Spender
29142,3578.27,Medium Spender
29143,3578.27,Medium Spender
29144,3578.27,Medium Spender
29145,3578.27,Medium Spender
29146,3578.27,Medium Spender
29147,3578.27,Medium Spender
29148,3578.27,Medium Spender
29150,3578.27,Medium Spender
29151,3578.27,Medium Spender
29155,3578.27,Medium Spender
29156,3578.27,Medium Spender
29157,3578.27,Medium Spender
29158,3578.27,Medium Spender
29163,3578.27,Medium Spender
29169,3578.27,Medium Spender
29170,3578.27,Medium Spender
29198,3578.27,Medium Spender
29207,3578.27,Medium Spender
29208,3578.27,Medium Spender
29254,3578.27,Medium Spender
29280,3578.27,Medium Spender
29285,3578.27,Medium Spender
29326,3578.27,Medium Spender
29334,3578.27,Medium Spender
29335,3578.27,Medium Spender
29340,3578.27,Medium Spender
29350,3578.27,Medium Spender
29352,3578.27,Medium Spender
